ID,T,tau,time,N_total,N_bulk,N_surface,Volume,R_min,R_max,R_diff,R_avg,R_std,R_skew,R_kurt,S_100,S_111,S_110,S_311,Curve_1-10,Curve_11-20,Curve_21-30,Curve_31-40,Curve_41-50,Curve_51-60,Curve_61-70,Curve_71-80,Curve_81-90,Curve_91-100,Curve_101-110,Curve_111-120,Curve_121-130,Curve_131-140,Curve_141-150,Curve_151-160,Curve_161-170,Curve_171-180,Avg_total,Avg_bulk,Avg_surf,TCN_0,TCN_1,TCN_2,TCN_3,TCN_4,TCN_5,TCN_6,TCN_7,TCN_8,TCN_9,TCN_10,TCN_11,TCN_12,TCN_13,TCN_14,TCN_15,TCN_16,TCN_17,TCN_18,TCN_19,TCN_20,BCN_0,BCN_1,BCN_2,BCN_3,BCN_4,BCN_5,BCN_6,BCN_7,BCN_8,BCN_9,BCN_10,BCN_11,BCN_12,BCN_13,BCN_14,BCN_15,BCN_16,BCN_17,BCN_18,BCN_19,BCN_20,SCN_0,SCN_1,SCN_2,SCN_3,SCN_4,SCN_5,SCN_6,SCN_7,SCN_8,SCN_9,SCN_10,SCN_11,SCN_12,SCN_13,SCN_14,SCN_15,SCN_16,SCN_17,SCN_18,SCN_19,SCN_20,Avg_bonds,Std_bonds,Max_bonds,Min_bonds,N_bonds,angle_avg,angle_std,FCC,HCP,ICOS,DECA,q6q6_avg_total,q6q6_avg_bulk,q6q6_avg_surf,q6q6_T0,q6q6_T1,q6q6_T2,q6q6_T3,q6q6_T4,q6q6_T5,q6q6_T6,q6q6_T7,q6q6_T8,q6q6_T9,q6q6_T10,q6q6_T11,q6q6_T12,q6q6_T13,q6q6_T14,q6q6_T15,q6q6_T16,q6q6_T17,q6q6_T18,q6q6_T19,q6q6_T20,q6q6_T20+,q6q6_B0,q6q6_B1,q6q6_B2,q6q6_B3,q6q6_B4,q6q6_B5,q6q6_B6,q6q6_B7,q6q6_B8,q6q6_B9,q6q6_B10,q6q6_B11,q6q6_B12,q6q6_B13,q6q6_B14,q6q6_B15,q6q6_B16,q6q6_B17,q6q6_B18,q6q6_B19,q6q6_B20,q6q6_B20+,q6q6_S0,q6q6_S1,q6q6_S2,q6q6_S3,q6q6_S4,q6q6_S5,q6q6_S6,q6q6_S7,q6q6_S8,q6q6_S9,q6q6_S10,q6q6_S11,q6q6_S12,q6q6_S13,q6q6_S14,q6q6_S15,q6q6_S16,q6q6_S17,q6q6_S18,q6q6_S19,q6q6_S20,q6q6_S20+,Total_E,Formation_E
3524,923,0,10,1663,1049,614,2.82E-26,13.6327,23.5532,9.9204,18.0611,2.3366,0.0496,-1.0961,2,174,45,5,240,186,131,49,7,0,1,0,0,0,0,0,0,0,0,0,0,0,10.8659,12.2402,8.5179,0,0,0,1,0,7,32,70,161,232,97,116,620,292,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,100,616,292,33,2,0,0,0,0,0,0,0,0,1,0,7,32,70,161,232,91,16,4,0,0,0,0,0,0,0,0,2.93778,0.25703,3.59958,2.14137,9035,95.6373,34.42487979,119,29,0,1,7.1028,8.8818,4.0635,158,108,63,87,86,95,95,104,123,129,125,141,284,64,1,0,0,0,0,0,0,0,40,34,23,34,29,44,42,53,79,71,110,141,284,64,1,0,0,0,0,0,0,0,118,74,40,53,57,51,53,51,44,58,15,0,0,0,0,0,0,0,0,0,0,0,-5823.0922,679.2378
3525,923,0,10,1663,1057,606,2.82E-26,14.9996,20.235,5.2354,17.8938,0.9983,-0.108,-0.2421,0,15,52,3,54,231,202,98,9,9,2,1,0,0,0,0,0,0,0,0,0,0,10.5953,11.8988,8.3218,0,0,0,0,2,10,58,111,150,149,169,294,438,237,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,83,257,431,236,40,5,0,0,0,0,0,0,0,0,0,2,10,58,111,150,144,86,37,7,1,0,0,0,0,0,0,0,2.9441,0.28487,3.59988,2.15069,8810,95.3034,34.04802121,0,0,0,0,0.5015,0.5147,0.4785,1089,394,129,30,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,263,84,17,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,131,45,13,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5723.8548,778.4752
3526,923,0,10,1670,1080,590,2.83E-26,15.1909,20.9654,5.7745,17.8372,0.9824,0.0057,-0.338,1,141,54,8,198,185,153,40,13,1,0,0,0,0,0,0,0,0,0,0,0,0,10.8754,12.187,8.4746,0,0,0,0,2,6,34,81,151,211,84,109,706,269,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,87,701,269,17,0,0,0,0,0,0,0,0,0,0,2,6,34,81,151,209,80,22,5,0,0,0,0,0,0,0,0,2.93445,0.25277,3.59997,2.1424,9081,95.7155,34.46387616,150,65,0,3,7.3737,9.2602,3.9203,159,103,67,71,83,85,103,85,110,118,97,145,385,59,0,0,0,0,0,0,0,0,44,27,15,32,33,32,48,39,64,68,90,144,385,59,0,0,0,0,0,0,0,0,115,76,52,39,50,53,55,46,46,50,7,1,0,0,0,0,0,0,0,0,0,0,-5846.756,682.944
3527,923,0,10,1679,1090,589,2.84E-26,15.2675,20.6576,5.3901,17.9122,0.8896,0.0784,-0.29,0,81,44,9,189,176,158,57,6,2,1,0,0,0,0,0,0,0,0,0,0,0,10.86,12.1826,8.4126,0,0,0,0,2,8,36,106,140,181,119,149,591,302,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,128,584,302,43,2,0,0,0,0,0,0,0,0,0,2,8,36,106,140,176,93,21,7,0,0,0,0,0,0,0,0,2.94306,0.26682,3.59972,2.13219,9117,95.5539,34.38231078,93,4,0,0,6.0798,7.9624,2.5959,316,177,98,72,75,58,69,83,81,78,72,121,296,81,2,0,0,0,0,0,0,0,109,77,39,38,40,25,33,49,62,54,65,121,295,81,2,0,0,0,0,0,0,0,207,100,59,34,35,33,36,34,19,24,7,0,1,0,0,0,0,0,0,0,0,0,-5862.4051,702.4849
3528,923,0,10,1684,1068,616,2.85E-26,15.2656,21.3982,6.1327,17.9292,1.3525,0.1031,-0.7304,0,221,61,6,296,129,121,65,4,1,0,0,0,0,0,0,0,0,0,0,0,0,10.8729,12.1966,8.5779,0,0,0,0,1,4,28,75,119,297,79,98,701,260,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,82,698,260,22,0,0,0,0,0,0,0,0,0,0,1,4,28,75,119,297,73,16,3,0,0,0,0,0,0,0,0,2.93466,0.25117,3.59998,2.19381,9155,95.7169,34.64906571,225,2,0,0,8.8694,10.9457,5.2695,97,51,34,54,44,57,67,87,94,178,86,165,561,104,5,0,0,0,0,0,0,0,16,3,5,8,7,13,14,18,25,56,71,162,561,104,5,0,0,0,0,0,0,0,81,48,29,46,37,44,53,69,69,122,15,3,0,0,0,0,0,0,0,0,0,0,-5908.3163,676.1237
3529,923,0,10,1685,1074,611,2.85E-26,15.1733,20.423,5.2497,17.9697,0.8842,-0.2018,0.156,1,10,63,5,44,258,217,78,10,3,0,1,0,0,0,0,0,0,0,0,0,0,10.5911,11.8464,8.3846,0,0,0,0,0,5,63,111,155,142,185,321,425,230,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,92,284,412,229,43,5,0,0,0,0,0,0,0,0,0,0,5,63,111,155,133,93,37,13,1,0,0,0,0,0,0,0,2.94452,0.28368,3.6,2.17242,8923,95.4074,33.99515003,0,0,0,0,0.4261,0.419,0.4386,1151,407,87,27,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,273,58,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,134,29,15,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5805.9598,782.3902
3530,923,0,10,1687,1084,603,2.86E-26,14.8762,20.64,5.7638,17.9999,0.9585,-0.1661,0.1842,3,9,39,9,72,231,213,70,15,1,1,0,0,0,0,0,0,0,0,0,0,0,10.6509,11.9539,8.3085,0,0,0,0,1,14,55,100,175,146,152,286,440,252,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,68,254,433,249,62,4,0,0,0,0,0,0,0,0,0,1,14,55,100,172,135,84,32,7,3,0,0,0,0,0,0,0,2.94999,0.28993,3.59976,2.14965,8984,95.3138,34.08386905,0,0,0,0,0.5631,0.5766,0.539,1105,375,118,48,20,13,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,705,247,72,28,17,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,400,128,46,20,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5807.4248,788.7452
3531,923,0,10,1692,1078,614,2.86E-26,15.5962,20.7919,5.1957,17.9921,0.9697,0.1032,-0.1058,2,19,50,7,73,227,201,97,11,3,2,0,0,0,0,0,0,0,0,0,0,0,10.6111,11.8952,8.3567,0,0,0,0,0,8,63,101,162,153,170,321,423,230,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,79,285,414,230,56,5,0,0,0,0,0,0,0,0,0,0,8,63,101,162,144,91,36,9,0,0,0,0,0,0,0,0,2.94546,0.28733,3.59987,2.14173,8977,95.342,34.04063507,0,1,0,0,0.4338,0.4675,0.3746,1170,378,103,23,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,248,71,14,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,130,32,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5831.1449,784.5751
3532,923,0,10,1695,1095,600,2.87E-26,15.25,20.4052,5.1552,17.9694,0.9198,0.1091,-0.4456,1,92,63,8,151,201,175,59,11,2,1,0,0,0,0,0,0,0,0,0,0,0,10.8307,12.1525,8.4183,0,0,0,0,1,9,36,108,150,178,101,188,594,293,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,158,587,292,35,2,0,0,0,0,0,0,0,0,0,1,9,36,108,150,177,81,30,7,1,0,0,0,0,0,0,0,2.94054,0.26568,3.59905,2.17074,9179,95.5488,34.33263489,78,40,0,3,5.6614,7.316,2.6417,309,183,120,73,71,88,81,100,101,101,113,114,193,45,3,0,0,0,0,0,0,0,100,80,56,41,46,47,52,65,70,77,106,114,193,45,3,0,0,0,0,0,0,0,209,103,64,32,25,41,29,35,31,24,7,0,0,0,0,0,0,0,0,0,0,0,-5911.3825,716.0675
3533,923,0,10,1704,1099,605,2.88E-26,15.2686,20.4379,5.1693,18.0715,0.9722,-0.1135,-0.2531,3,11,47,7,49,255,218,68,13,2,0,0,0,0,0,0,0,0,0,0,0,0,10.6432,11.9145,8.3339,0,0,0,0,1,5,54,128,157,139,144,340,428,253,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,65,295,420,252,50,5,0,0,0,0,0,0,0,0,0,1,5,54,128,157,127,79,45,8,1,0,0,0,0,0,0,0,2.94931,0.28586,3.599,2.2191,9068,95.2802,34.08990595,0,0,0,0,0.5258,0.5833,0.4215,1124,378,140,31,18,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,244,97,22,16,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,134,43,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5879.7779,782.8621
3534,923,0,10,1714,1101,613,2.90E-26,15.0554,22.5504,7.495,18.1337,1.7165,0.2196,-0.8957,1,151,59,6,220,189,148,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.8471,12.1844,8.4454,0,0,0,0,0,5,41,83,175,205,81,131,693,272,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,113,685,270,28,0,0,0,0,0,0,0,0,0,0,0,5,41,83,175,205,76,18,8,2,0,0,0,0,0,0,0,2.93416,0.25487,3.59936,2.18466,9296,95.7337,34.44127443,160,52,0,2,7.0677,9.1035,3.4111,222,99,82,79,64,82,72,83,140,112,119,170,327,59,4,0,0,0,0,0,0,0,51,30,26,25,24,36,33,45,88,72,113,168,327,59,4,0,0,0,0,0,0,0,171,69,56,54,40,46,39,38,52,40,6,2,0,0,0,0,0,0,0,0,0,0,-5996.5413,705.1987
3535,923,0,10,1721,1108,613,2.91E-26,14.71,20.9611,6.2511,18.0139,1.042,0.1741,-0.3097,1,87,78,3,172,157,193,64,21,5,1,0,0,0,0,0,0,0,0,0,0,0,10.8762,12.1931,8.4959,0,0,0,0,1,6,51,97,138,180,101,158,661,299,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,125,648,297,27,2,0,0,0,0,0,0,0,0,0,1,6,51,97,138,180,92,33,13,2,0,0,0,0,0,0,0,2.93618,0.25819,3.59999,2.19163,9359,95.7251,34.4537593,163,8,0,0,6.9948,9.2924,2.8418,236,142,71,91,72,74,71,77,72,87,95,154,373,105,1,0,0,0,0,0,0,0,55,36,21,29,27,27,42,50,42,57,90,154,372,105,1,0,0,0,0,0,0,0,181,106,50,62,45,47,29,27,30,30,5,0,1,0,0,0,0,0,0,0,0,0,-6025.0451,704.0649
3536,923,0,10,1728,1094,634,2.93E-26,13.8257,23.3167,9.491,18.3324,2.3877,-0.0815,-1.2206,0,155,68,10,212,192,158,61,8,1,2,0,0,0,0,0,0,0,0,0,0,0,10.8646,12.2038,8.5536,0,0,0,0,0,5,40,81,158,218,107,138,663,283,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,116,653,282,32,3,0,0,0,0,0,0,0,0,0,0,5,40,81,158,218,99,22,10,1,0,0,0,0,0,0,0,2.93968,0.25851,3.59991,2.19106,9387,95.5587,34.42031892,116,26,0,1,6.8993,8.8803,3.4811,242,112,74,81,57,77,95,88,114,133,129,158,303,63,2,0,0,0,0,0,0,0,53,36,29,28,28,39,45,50,66,79,115,158,303,63,2,0,0,0,0,0,0,0,189,76,45,53,29,38,50,38,48,54,14,0,0,0,0,0,0,0,0,0,0,0,-6039.9014,716.5786
3537,923,0,10,1734,1119,615,2.94E-26,14.9485,22.061,7.1126,18.2015,1.7365,0.0387,-1.1197,3,208,61,6,300,136,119,54,4,1,1,0,0,0,0,0,0,0,0,0,0,0,10.8997,12.2002,8.5333,0,0,0,0,1,3,29,75,147,265,84,84,762,263,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,758,263,21,0,0,0,0,0,0,0,0,0,0,1,3,29,75,147,265,80,11,4,0,0,0,0,0,0,0,0,2.93213,0.24914,3.59951,2.13773,9450,95.7026,34.51685318,188,55,0,3,8.3922,10.2654,4.9837,105,43,42,64,61,69,112,102,142,154,112,194,464,66,4,0,0,0,0,0,0,0,10,13,14,15,10,18,27,46,69,70,100,193,464,66,4,0,0,0,0,0,0,0,95,30,28,49,51,51,85,56,73,84,12,1,0,0,0,0,0,0,0,0,0,0,-6082.2395,697.7005
3538,923,0,10,1739,1123,616,2.94E-26,15.0822,22.6565,7.5743,18.2461,1.781,0.1064,-1.1174,5,188,57,3,257,169,129,55,5,1,0,0,0,0,0,0,0,0,0,0,0,0,10.8798,12.1932,8.4854,0,0,0,0,1,8,34,76,153,252,69,99,765,259,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,77,759,259,23,0,0,0,0,0,0,0,0,0,0,1,8,34,76,153,251,65,22,6,0,0,0,0,0,0,0,0,2.93545,0.25094,3.59982,1.91976,9460,95.6723,34.56056586,182,53,0,1,8.1254,10.0499,4.6169,112,75,54,68,62,77,91,104,124,148,125,197,434,65,3,0,0,0,0,0,0,0,17,17,13,11,15,35,32,39,62,75,111,194,434,65,3,0,0,0,0,0,0,0,95,58,41,57,47,42,59,65,62,73,14,3,0,0,0,0,0,0,0,0,0,0,-6095.1574,704.3326
3539,923,0,10,1745,1119,626,2.95E-26,15.211,21.7837,6.5727,18.1074,1.2276,0.2527,-0.2349,0,211,70,4,267,167,128,54,7,3,0,0,0,0,0,0,0,0,0,0,0,0,10.8963,12.2109,8.5463,0,0,0,0,1,4,31,74,146,272,85,97,730,279,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,79,727,279,24,2,0,0,0,0,0,0,0,0,0,1,4,31,74,146,270,79,18,3,0,0,0,0,0,0,0,0,2.93118,0.24765,3.59917,2.26141,9507,95.6759,34.50925759,162,57,0,2,8.3782,10.1555,5.2013,104,45,49,53,52,80,103,119,144,177,103,204,420,88,4,0,0,0,0,0,0,0,18,9,14,15,16,14,40,45,68,74,91,203,420,88,4,0,0,0,0,0,0,0,86,36,35,38,36,66,63,74,76,103,12,1,0,0,0,0,0,0,0,0,0,0,-6129.0671,693.8829
3540,923,0,10,2745,1838,907,4.65E-26,15.979,29.5321,13.553,21.8855,3.4673,0.1373,-1.237,1,378,60,8,458,235,140,64,8,2,0,0,0,0,0,0,0,0,0,0,0,0,11.0492,12.2307,8.6549,0,0,0,0,0,7,37,78,199,433,135,123,1232,464,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,106,1228,463,36,1,0,0,0,0,0,0,0,0,0,0,7,37,78,199,433,131,17,4,1,0,0,0,0,0,0,0,2.93413,0.24656,3.5991,2.11742,15165,95.8451,34.57795405,328,96,0,4,8.9486,10.6257,5.5502,135,71,57,71,77,102,101,145,181,301,200,283,826,185,10,0,0,0,0,0,0,0,26,18,21,11,19,20,23,52,71,108,166,282,826,185,10,0,0,0,0,0,0,0,109,53,36,60,58,82,78,93,110,193,34,1,0,0,0,0,0,0,0,0,0,0,-9700.5645,1032.3855
3541,923,0,10,1750,1119,631,2.96E-26,14.707,22.4096,7.7026,18.2033,1.6106,0.1788,-0.8254,1,318,58,0,382,109,81,54,4,1,0,0,0,0,0,0,0,0,0,0,0,0,10.9211,12.2252,8.6086,0,0,0,0,1,1,28,79,94,337,91,73,742,276,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,68,741,276,28,0,0,0,0,0,0,0,0,0,0,1,1,28,79,94,337,85,5,1,0,0,0,0,0,0,0,0,2.93365,0.2482,3.59904,2.19445,9556,95.7988,34.6442451,242,1,0,0,9.4046,11.2547,6.1236,65,35,32,44,35,56,58,86,116,200,91,143,621,158,10,0,0,0,0,0,0,0,10,6,4,11,2,10,9,21,19,33,62,143,621,158,10,0,0,0,0,0,0,0,55,29,28,33,33,46,49,65,97,167,29,0,0,0,0,0,0,0,0,0,0,0,-6154.1744,688.3256
3542,923,0,10,1752,1125,627,2.97E-26,15.3744,20.4654,5.091,18.2182,0.9436,-0.0824,-0.2384,2,13,48,7,67,236,222,86,13,2,1,0,0,0,0,0,0,0,0,0,0,0,10.6495,11.9253,8.3604,0,0,0,0,1,15,63,104,158,147,166,322,473,236,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,75,276,467,233,64,2,0,0,0,0,0,0,0,0,0,1,15,63,104,157,140,91,46,6,3,1,0,0,0,0,0,0,2.95032,0.28906,3.59993,2.1362,9329,95.4652,34.00054689,0,0,0,0,0.5491,0.5751,0.5024,1134,394,143,53,22,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,272,93,35,15,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,122,50,18,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6043.6614,806.6586
3543,923,0,10,1763,1120,643,2.98E-26,13.8988,23.8165,9.9177,18.3847,2.2415,-0.0754,-1.0209,0,181,72,3,220,155,188,69,5,3,3,0,0,0,0,0,0,0,0,0,0,0,10.8792,12.2286,8.5288,0,0,0,2,1,4,43,95,138,227,96,122,707,301,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,91,700,298,24,3,0,0,0,0,0,0,0,0,2,1,4,43,95,138,227,92,31,7,3,0,0,0,0,0,0,0,2.9378,0.25386,3.59958,2.19092,9590,95.6486,34.53630435,144,52,0,1,7.8344,9.7723,4.4588,156,70,75,51,82,66,84,92,132,179,127,186,373,86,4,0,0,0,0,0,0,0,28,12,20,16,32,24,35,43,63,92,108,184,373,86,4,0,0,0,0,0,0,0,128,58,55,35,50,42,49,49,69,87,19,2,0,0,0,0,0,0,0,0,0,0,-6178.0729,715.2571
3544,923,0,10,1764,1147,617,2.99E-26,14.862,21.5097,6.6478,18.2215,1.2703,-0.3436,-0.3577,1,149,48,6,236,151,159,62,8,1,0,0,0,0,0,0,0,0,0,0,0,0,10.8912,12.1979,8.4619,0,0,0,0,0,8,45,97,127,229,84,122,742,281,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,88,739,280,28,1,0,0,0,0,0,0,0,0,0,0,8,45,97,127,227,75,34,3,1,0,0,0,0,0,0,0,2.93376,0.25434,3.59957,2.13991,9606,95.8151,34.48211003,222,9,0,0,8.2177,10.4438,4.0794,156,85,57,61,54,78,76,79,92,122,81,156,536,127,4,0,0,0,0,0,0,0,25,19,9,11,16,22,22,38,41,53,71,153,536,127,4,0,0,0,0,0,0,0,131,66,48,50,38,56,54,41,51,69,10,3,0,0,0,0,0,0,0,0,0,0,-6182.3326,714.9074
3545,923,0,10,1771,1146,625,3.00E-26,14.7289,21.3774,6.6486,18.2416,1.3005,-0.2381,-0.4135,2,144,56,3,211,145,168,88,8,5,0,0,0,0,0,0,0,0,0,0,0,0,10.8696,12.1728,8.48,0,0,0,0,0,6,54,102,120,218,80,141,770,251,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,97,762,251,29,0,0,0,0,0,0,0,0,0,0,0,6,54,102,120,218,73,44,8,0,0,0,0,0,0,0,0,2.93429,0.25232,3.59959,2.08748,9625,95.7644,34.43757095,167,67,0,0,7.7877,9.8333,4.0368,162,82,72,65,72,81,94,91,95,156,114,160,441,83,3,0,0,0,0,0,0,0,28,17,17,21,24,29,42,43,55,82,101,160,441,83,3,0,0,0,0,0,0,0,134,65,55,44,48,52,52,48,40,74,13,0,0,0,0,0,0,0,0,0,0,0,-6209.3345,715.2755
3546,923,0,10,1773,1116,657,3.00E-26,13.6774,27.3417,13.6643,18.6519,2.8622,0.1669,-1.0157,0,242,65,3,277,174,133,64,6,2,1,0,0,0,0,0,0,0,0,0,0,0,10.8629,12.2133,8.5693,0,0,0,0,2,7,35,75,129,290,105,108,709,289,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,94,706,289,23,1,0,0,0,0,0,0,0,0,0,2,7,35,75,129,290,102,14,3,0,0,0,0,0,0,0,0,2.93178,0.25131,3.59994,2.20066,9630,95.62,34.46200517,162,47,0,2,7.9222,9.8253,4.6895,137,72,60,58,70,59,117,122,135,157,143,184,368,88,3,0,0,0,0,0,0,0,21,12,23,21,27,15,33,58,65,69,129,184,368,88,3,0,0,0,0,0,0,0,116,60,37,37,43,44,84,64,70,88,14,0,0,0,0,0,0,0,0,0,0,0,-6215.6444,716.7856
3547,923,0,10,1785,1160,625,3.02E-26,15.2832,21.6308,6.3475,18.2922,1.1269,0.0772,-0.6043,1,174,69,5,234,170,149,63,8,1,0,0,0,0,0,0,0,0,0,0,0,0,10.9322,12.1983,8.5824,0,0,0,0,0,6,30,80,148,233,111,124,716,321,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,101,711,321,16,0,0,0,0,0,0,0,0,0,0,0,6,30,80,148,233,100,23,5,0,0,0,0,0,0,0,0,2.93603,0.25376,3.59969,2.23275,9757,95.6892,34.47210471,177,56,0,5,7.7367,9.6336,4.216,133,89,75,60,92,82,98,110,135,145,120,165,400,79,2,0,0,0,0,0,0,0,31,25,15,15,28,31,33,56,81,89,111,164,400,79,2,0,0,0,0,0,0,0,102,64,60,45,64,51,65,54,54,56,9,1,0,0,0,0,0,0,0,0,0,0,-6266.7026,712.6474
3548,923,0,10,1794,1161,633,3.04E-26,15.0797,22.506,7.4262,18.4393,1.9048,0.0318,-1.2801,0,233,65,4,283,178,110,52,8,1,1,0,0,0,0,0,0,0,0,0,0,0,10.8896,12.1817,8.5197,0,0,0,1,0,6,25,73,162,276,79,97,791,263,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,84,788,263,21,0,0,0,0,0,0,0,0,0,1,0,6,25,73,162,276,74,13,3,0,0,0,0,0,0,0,0,2.92886,0.247,3.59885,2.21321,9768,95.8099,34.46759873,178,63,0,4,8.301,10.137,4.9336,102,78,49,58,67,76,81,109,141,175,120,197,459,81,1,0,0,0,0,0,0,0,16,20,17,11,21,18,26,44,58,82,110,197,459,81,1,0,0,0,0,0,0,0,86,58,32,47,46,58,55,65,83,93,10,0,0,0,0,0,0,0,0,0,0,0,-6303.7557,710.7843
3549,923,0,10,1800,1157,643,3.05E-26,15.6974,21.2462,5.5487,18.389,0.9978,-0.1183,-0.2576,0,13,54,5,57,247,209,103,19,2,5,1,0,0,0,0,0,0,0,0,0,0,10.6689,11.911,8.4339,0,0,0,0,3,12,63,89,175,150,175,354,456,262,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,83,304,445,258,56,5,0,0,0,0,0,0,0,0,0,3,12,63,89,175,144,92,50,11,4,0,0,0,0,0,0,0,2.94894,0.28803,3.59966,2.17984,9602,95.3464,34.0601792,0,0,0,0,0.4767,0.4806,0.4697,1219,405,108,45,16,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,272,77,20,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,133,31,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6212.0499,825.9501
3550,923,0,10,1806,1160,646,3.06E-26,15.8477,21.8171,5.9694,18.4073,0.9329,-0.0682,-0.0889,2,12,52,12,47,236,239,96,19,7,1,1,0,0,0,0,0,0,0,0,0,0,10.5869,11.8353,8.3452,0,0,0,0,1,13,61,124,167,141,189,376,431,240,53,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,11,96,335,419,235,53,8,2,0,0,0,0,0,0,0,0,1,13,61,124,166,130,93,41,12,5,0,0,0,0,0,0,0,2.94646,0.28585,3.59997,2.18333,9560,95.3555,34.0292098,0,0,0,0,0.5327,0.5931,0.4241,1196,393,138,47,18,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,271,94,35,15,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,122,44,12,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6229.5854,831.8746
3551,923,0,10,1810,1180,630,3.06E-26,15.7537,20.8719,5.1182,18.4634,0.9132,-0.1658,-0.3241,1,13,41,4,86,249,188,89,12,4,2,0,0,0,0,0,0,0,0,0,0,0,10.6331,11.8941,8.2714,0,0,0,0,3,13,63,117,162,152,165,331,503,236,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,82,294,491,236,62,3,0,0,0,0,0,0,0,0,0,3,13,63,117,162,140,83,37,12,0,0,0,0,0,0,0,0,2.94892,0.28517,3.59998,2.0953,9623,95.411,33.99757166,0,0,0,0,0.4652,0.4602,0.4746,1221,407,130,36,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,275,84,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,132,46,16,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6239.763,837.337
